gen,nevals,avg,std,min,max
0,25,-2.16121309023305,7.061383949056343,-6.100318952020064,21.386871893611932
1,136,5.305910066963832,13.467777512303451,-5.7776523232226555,57.051965010819345
2,133,17.270852064569375,22.62477163068355,-5.198497031265826,66.1681175227165
3,135,47.14616081340026,21.900582541070477,3.7218853407694823,66.18288884003681
4,129,62.626928593557096,13.305872145117396,12.102846132363258,85.22957298262516
5,140,68.78402960461175,5.428752533797503,57.1710543823898,85.22957298262516
6,136,70.64685024271243,6.049253296589516,66.13070308686622,86.15307397402961
7,136,73.70127743888796,6.674105209233973,66.176954104517,87.6838995977956
8,131,77.05555288625807,5.579633263227602,66.63402398497814,87.31936107665804
9,140,79.31964206017194,7.144452140303662,65.9362147913124,89.07289246928256
10,135,85.63411081968133,4.015393238484194,74.96451856747524,88.4638995977956
11,135,87.8357186012066,1.053210333760111,86.0330739740296,89.29936107665804
12,135,88.04755874736392,1.2047545931815666,84.68957298262515,89.3596882233926
13,138,88.5444355183836,1.007359062876759,85.70266573298149,89.40324619773175
14,141,88.68147441675248,1.0978371995064145,86.0330739740296,89.40324619773175
15,134,88.61099754775745,2.7517729499827484,75.28626719449062,89.40324619773175
16,134,88.10396235948573,4.469370142946965,66.61092827018349,89.40324619773175
17,137,88.24613755399645,4.47584794595242,66.57065437104558,89.47936107665805
18,131,89.3268767078871,0.11000917517939655,88.99936107665806,89.5396882233926
19,125,89.20970904081094,0.6222463619028962,86.21307397402961,89.5396882233926
20,132,89.33450493239592,0.15503761593215676,88.97642023266134,89.59520306650938
21,133,89.28300470484965,0.23710566706804387,88.5796882233926,89.59520306650938
22,134,89.08772608086109,0.6943133769797046,86.7530739740296,89.59520306650938
23,136,89.02482493745127,0.8677286402160039,86.0330739740296,89.65968822339262
24,134,88.47927413462445,2.799306345024025,75.2634277025208,89.65968822339262
25,136,88.99819553974714,0.8989916659201228,86.63307397402961,89.65968822339262
26,132,89.4064035208549,0.17297951643942414,88.94266573298151,89.65968822339262
27,131,89.39931675067717,0.2085819827960857,88.63936107665805,89.6596882233926
28,135,89.18268812306583,0.6243777419322875,86.4238995977956,89.6596882233926
29,132,89.16346478179106,0.6597239333101752,86.09307397402961,89.65936107665806
30,136,89.4329036648078,0.16516999026365134,89.17936107665804,89.89968822339262
