gen,nevals,avg,std,min,max
0,25,-3.4616686748919365,3.7594235952739408,-6.133398042996649,4.795307380609035
1,130,10.600059988398318,18.47087879484254,-5.7776523232226555,57.083797937392575
2,137,35.528439175091265,24.0165337078952,3.5532626283336897,66.62472159231584
3,123,57.56320514550274,17.983145577999892,12.454822555520437,84.80353644806851
4,139,65.60007550067635,14.011301666712797,30.062463794917576,84.80353644806851
5,132,75.25114639371517,9.265360116159234,57.17399989261955,86.09858578874555
6,135,81.66634222032042,5.987052200823605,66.59282822853989,86.79457939139346
7,135,84.56794273732822,4.375996687969271,66.03385326087631,86.98728120673465
8,137,83.15027320562358,5.665194232417424,66.05196501081937,86.81699002086162
9,126,82.44052600778747,7.995953355590922,57.588353948144956,86.81699002086162
10,136,83.70298487876627,6.294444381159327,66.31982739098294,87.11699002086164
11,136,85.21413181456221,3.7553591040954006,75.02364909070207,86.79457939139346
12,140,85.30881805544537,3.77392835532038,75.02111423509888,87.05699002086163
13,136,86.24338343968923,2.2637170146134635,75.26020708782076,86.9224619202987
14,130,86.33161200221554,2.2931443285697304,75.20090734553948,87.36679402095822
15,128,86.97818054212661,0.24592511832120031,86.7530739740296,87.42679402095825
16,137,86.47062275179482,2.361952050185298,75.02111423509888,87.42679402095825
17,134,87.247735006402,0.190857373355611,86.73457939139345,87.42679402095824
18,134,86.87815337524717,2.323654166195522,75.49874178945527,87.4218800061558
19,128,87.35865925726901,0.08561353963788104,87.0618800061558,87.49669509194095
20,137,87.24837321063958,0.21710193460046445,86.73457939139345,87.49669509194095
21,134,87.29936650155294,0.2006320755628781,86.57041085661014,87.49669509194095
22,138,87.20540442501735,0.4943178203633761,85.0130246436602,87.55669509194095
23,134,86.24612532487414,3.218731093126601,75.47853908213776,87.55669509194095
24,134,86.8871751014663,2.3948367785552325,75.17695410451698,87.55669509194095
25,141,85.46544014899897,5.104300362758887,66.1710543823898,87.55669509194095
26,131,87.17885817393329,0.5234434631052198,85.51106227384335,87.55669509194095
27,135,87.32934793864077,0.3026288362177512,86.3411142350989,87.49669509194095
28,136,87.46786096262842,0.1590727907664761,86.73457939139345,87.55669509194095
29,136,87.41375062986323,0.22104305088801357,86.42661051127249,87.55173230259882
30,141,86.91279403203366,2.372316113993645,75.57065437104556,87.55173230259882
