gen,nevals,avg,std,min,max
0,25,-2.1175955178526102,12.451448968566991,-6.823286122355687,57.606372453647644
1,133,7.107238577309959,20.236826221664625,-5.75890177387728,57.61092827018349
2,134,15.267348650899976,25.52312919499771,-5.602118820879701,57.61092827018351
3,136,40.18016808576376,25.449061815020023,-5.293304824724492,66.59282822853987
4,135,54.962455688914105,11.991999145460174,20.72523797875806,66.6109282701835
5,138,65.05798699352653,5.945621251468803,57.61092827018349,75.23794861721981
6,140,70.87615439089714,7.02333146146142,57.61092827018351,86.54157530697024
7,132,73.46700487519624,7.752410038529792,57.61550493721091,86.5441626305352
8,131,78.55031794270903,7.672912848938599,57.51106227384331,86.63520676758503
9,136,80.920485549723,7.445942849643579,66.02364909070207,86.5441626305352
10,132,81.97095630325305,6.9772625947583675,66.02364909070207,86.5441626305352
11,136,83.80949242156092,6.443514840567383,66.29955642660931,86.5441626305352
12,134,85.10963907000067,3.054956311881003,75.176954104517,86.6087735105169
13,136,85.62038894401374,3.1085182821395696,75.01103858311014,86.96416263053518
14,139,86.35626735416218,0.7566176748321719,83.90355587220549,86.96416263053518
15,139,86.56320476348975,0.17868406151907282,86.1535479947156,86.96416263053518
16,135,86.58419250438787,0.1328527926749449,86.1535479947156,86.75103858311016
17,136,86.63599508306008,0.11252463303156852,86.54157530697024,87.09970258104906
18,131,86.66490522303205,0.14391843709548377,86.5441626305352,87.09970258104906
19,135,86.83521620344007,0.3873879803070645,86.1535479947156,87.74416263053521
20,143,86.94880951233303,0.724569962454021,83.96497518017192,87.74416263053521
21,133,87.17888635179601,0.49327285870229975,86.1535479947156,87.74416263053521
22,136,87.11348443305232,0.5913290337682369,85.20619038813075,87.74416263053521
23,135,87.11793839615905,0.4544691918438284,86.15606371931284,87.74416263053521
24,140,86.71688795352551,2.392732128441479,75.22544845445559,87.89520676758502
25,129,86.7621628644087,2.473529065851189,75.26665872310225,87.98465396891135
26,137,87.4994915786355,0.36768497024568736,86.72416263053518,87.98465396891135
27,132,87.15966864402066,2.4504666763923026,75.24109822612272,88.01744140538645
28,135,87.8306255696579,0.5123019617387731,86.623547911381,89.76990021702646
29,140,87.01434976636403,4.251683166983222,66.20698639161586,88.11621479131244
30,136,84.57188883886484,9.148070895148113,56.773463330712524,89.47067522005318
