gen,nevals,avg,std,min,max
0,25,2.7156974433586276,15.924085941086593,-6.472346294500901,56.98873282559585
1,145,24.014501707139953,24.626218438010092,-5.758901773877281,66.54041448585585
2,143,48.426183282514536,15.80390052786108,12.37598249381266,74.93389190989626
3,135,62.63376853040284,6.898482925220793,47.46186017623232,75.82385026742617
4,137,66.36147355359394,7.373574905464717,57.03642065638155,84.93288973525114
5,136,70.59813143664206,8.367197168509268,57.182888840036796,86.02603857269345
6,130,75.77415526459649,7.022667304590321,66.52772932632851,86.02603857269345
7,135,81.42979418601709,6.084978646701378,66.83521402607649,86.08106343805335
8,140,83.50492839635301,4.912497876186583,66.17991706964764,86.47946500072773
9,135,85.19775727696468,2.1337736527055724,75.21925648420768,86.47946500072773
10,139,84.92703346717379,2.8988644212511203,75.1710543823898,86.47946500072771
11,133,86.06588772644297,0.39915917800112827,85.10763751052515,86.48157530697024
12,135,86.33562455430088,0.1610215486014457,85.903547911381,86.4919650108194
13,137,86.4087599273738,0.10482943402736439,86.09103858311016,86.4919650108194
14,134,86.3819464987252,0.3895103961046726,84.98626719449067,87.20814186652396
15,138,86.4657888216951,0.05787456024416927,86.27606371931283,86.4919650108194
16,130,86.45153685468038,0.1304300677799805,85.9438995977956,86.67196501081938
17,132,86.49446199237359,0.05982187675556726,86.27858578874554,86.67196501081938
18,133,86.51804847325572,0.16039486783592705,85.88389959779562,86.67196501081938
19,134,86.58522578110907,0.19505252802654757,86.42157530697024,87.20384284030168
20,141,86.56027033362903,0.4607283879816867,84.62626719449065,87.20384284030168
21,135,86.48239760092093,0.4118916029582068,85.40626719449065,87.20384284030168
22,133,86.22107798406746,2.1866862957557145,75.62010264645954,87.20384284030168
23,136,86.7258915317831,0.40427744570125246,85.8238995977956,87.20384284030168
24,131,86.88127585647197,0.37898022969327844,86.09858578874555,87.26341372532801
25,136,87.04295572490473,0.26702563070006974,86.27858578874554,87.26341372532801
26,135,86.9017333146341,0.6209294482599269,84.82425778641311,87.26384284030168
27,129,86.8803225471547,0.4471313919622288,85.8838995977956,87.26384284030168
28,136,84.61719876233715,8.423167086244858,48.498741789455266,87.26384284030168
29,134,86.94392941256042,0.4473717155658298,85.46626719449065,87.26384284030168
30,139,85.38664014340706,7.644072706351411,48.03642065638156,87.26384284030168
