gen,nevals,avg,std,min,max
0,50,-2.11772949795196,7.721240202139085,-6.556778356158043,30.629361971872342
1,60,3.3966145501537706,9.160179592959288,-5.777652323222656,30.629361971872342
2,59,16.552669120304284,12.056713759514366,-2.7080502011022105,48.49874178945528
3,59,27.09946287863485,12.59022247007565,3.482547103535296,57.25379680945984
4,52,41.05646367805435,9.002559675153108,21.302906513494595,57.55758228947821
5,60,45.74696120380969,6.563149687988312,30.629361971872335,57.55758228947821
6,60,49.892920029066346,5.895199663426732,22.016393378291667,57.55758228947821
7,56,52.06698088382849,5.281575877871253,39.629361971872335,66.56627799644576
8,56,55.96207999307516,4.909608253426587,48.63402398497816,66.56627799644576
9,54,58.286600629396865,5.61051108691384,30.835214026076486,66.56627799644576
10,62,59.740245603287505,5.240602754255619,39.62936197187234,66.56627799644576
11,59,61.18525649356188,4.728326046040348,48.807043149109795,66.56627799644576
12,58,63.16067900500888,5.348631159618028,39.56627799644576,66.60183729848225
13,57,64.41661364158516,4.923210599944589,39.70168263345197,66.60183729848225
14,60,66.38870895929766,1.2506914276915588,57.63402398497814,66.60183729848225
15,56,66.56698918248651,0.004978302285108497,66.56627799644576,66.60183729848225
