gen,nevals,avg,std,min,max
0,50,-4.336863149531992,4.146567649597189,-7.437206366871292,13.009567413221262
1,62,-3.3147390758075206,6.863956521630229,-5.777652323222656,29.661405921796813
2,59,-4.454244811204498,3.5277809918706,-5.777652323222656,12.882006187583244
3,55,-3.6442362869276583,4.601471040959922,-5.777652323222656,13.009567413221266
4,58,-2.929901297150581,7.230932900682769,-5.7651911027848435,30.34051778424038
5,53,-1.4705528560603762,9.755618152404438,-5.777652323222656,39.250607014091756
6,63,0.5783229261624839,10.19465500519623,-5.7430031878094825,39.46661051127248
7,57,-1.345391755208571,7.963316118792234,-5.743003187809482,30.77964417492167
8,61,-0.7538904329859833,9.698929238013946,-5.68697535633982,39.062463794917576
9,57,1.9330850358067866,10.890309550050278,-5.549076084895221,39.49466846406764
10,61,2.0914715165609548,8.579008866485426,-5.480638923341991,21.77964417492168
11,57,3.723357008114023,10.555820340551962,-5.278114659230518,39.5489615464343
12,62,6.37458013391999,13.935598093474415,-5.267858159063326,57.20394224923463
13,55,5.33726516318617,11.613325120809247,-5.594711379601836,57.20394224923463
14,61,5.861520643488793,10.325765177924433,-5.40267738187228,39.435479592677304
15,57,6.057835515818972,10.525510300683747,-5.370638028127665,39.35455310235676
