gen,nevals,avg,std,min,max
0,50,-3.930534836560666,6.959123105043979,-6.790097235513905,39.45092391510478
1,59,-4.647565347368387,3.585988765930644,-5.783825182329737,12.882006187583244
2,57,-0.9776655686141876,13.228592635351582,-5.777652323222656,57.62472159231584
3,59,-2.9733134527561913,8.62762961301782,-5.777652323222656,39.27641489804762
4,59,-2.248537601650765,6.941489478219327,-5.777652323222656,21.51520306650934
5,60,-1.68221515138462,7.306992273510751,-5.777652323222656,21.171054382389794
6,56,1.4521706673408934,10.846993095762596,-5.777652323222656,39.72700044143625
7,59,2.8377930272484586,9.107319813167676,-5.7745515455444085,21.752975927839515
8,61,3.9564662110330606,8.372500382048829,-5.7430031878094825,13.037155369740091
9,62,5.088316014409925,11.526859759671193,-5.620400865717151,48.56192069107681
10,60,5.368631777587585,8.720014136466295,-5.587248658400249,29.95026654476804
11,58,4.419087252562606,10.116475799038522,-5.579729825986223,30.26990021702642
12,58,7.784488905788183,11.507362780134992,-5.533389488727522,39.498741789455266
13,61,6.98150255588389,9.683026190718017,-5.40267738187228,39.299556426609314
14,55,8.964913827675087,7.031758279994721,-4.905274778438429,21.846708405502223
15,57,10.318348889040134,6.015746918436974,-4.727387818712341,21.81261419415925
