gen,nevals,avg,std,min,max
0,50,-3.242412464662163,5.5463514057494905,-6.794586580876499,13.009567413221266
1,56,-1.0018800253288709,8.730248981748948,-5.777652323222656,38.95262782095372
2,57,-1.419652760317279,7.720634342645618,-5.777652323222656,29.801521283507697
3,61,0.3878071092027542,8.786606172081298,-5.69035945432406,30.570654371045556
4,60,1.704291389093835,9.102468526871435,-5.46383180502561,31.002787726235884
5,60,1.768289440963639,8.316950761370956,-5.375278407684165,30.253796809459846
6,56,3.556943917361056,9.816490229341168,-5.26785815906333,48.39419793370399
7,59,5.7340577647576705,8.625411364107867,-4.84418708645859,30.544678884642295
8,56,9.461109544786147,8.130517579527062,-2.772588722239778,39.344008189180144
9,59,8.270991617937907,6.6932580325026665,-2.7080502011022105,21.74772657195337
10,62,10.78512068170804,4.66407171959992,-2.7080502011022105,21.95657488308076
11,56,12.175748084213474,4.9634499724937235,3.1858694681749338,39.38687189361193
12,64,12.01895395876295,3.1748111408261894,3.4165036912183027,21.976119479153724
13,61,13.303676194148277,1.7226738191250193,12.244257786413087,21.768891383145412
14,58,13.182669005344161,1.228943858358882,12.963047397586372,21.785064242391012
15,60,13.544003459803209,3.748726657424469,12.982720163185075,39.785064242391016
