gen,nevals,avg,std,min,max
0,50,-3.581786370053453,5.2583875789963965,-6.784457062637643,13.009567413221262
1,58,-4.2537726119199375,4.745780767741734,-5.899897353582491,21.829516004961846
2,59,-4.575502986195181,3.1326626009625276,-5.777652323222656,13.009567413221262
3,57,-4.060120492527084,4.087357154476565,-5.765191102784844,13.009567413221262
4,60,-1.9715468700960574,7.302063567673148,-5.7430031878094825,21.888012211643456
5,60,-1.406062884061012,7.7110885736583095,-5.7430031878094825,22.375027186715734
6,63,2.5402115566082704,11.066382079052016,-5.634789603169253,48.47057091248858
7,53,2.0709029276837154,10.789964709110524,-5.541263545158426,48.47057091248858
8,52,3.9430067204764487,12.554345860854255,-5.4680601411351315,48.511062273843315
9,53,5.1083672568319525,9.39853218496524,-5.4638318050256105,22.009567413221262
10,58,6.459829282555805,11.577263744164458,-5.2257466737132,47.697381024255094
11,56,4.684437499649555,9.401112362261316,-4.828313737302302,30.544678884642295
12,58,6.7467866636118945,10.89532173057877,-5.123963979403259,39.25379680945985
13,59,10.016500538041367,12.255783370974658,-2.833213344056216,48.47057091248857
14,57,10.023801756798425,8.818016004066905,-2.7080502011022105,38.94791083107558
15,57,13.555820034573008,13.012476458799323,-2.7080502011022105,48.747726571953365
