gen,nevals,avg,std,min,max
0,50,-4.685939263489305,3.197327748674785,-6.495265555937008,13.009567413221262
1,58,-2.993082442216614,7.050427060668485,-5.777652323222657,29.95499468596399
2,61,-0.5433181677469798,10.630734585798988,-5.777652323222656,48.153561224942266
3,58,-0.38605456854873466,9.569885773584675,-5.7430031878094825,48.26020708782076
4,61,4.190334652952403,15.563191414623219,-5.537334267018537,57.49874178945528
5,60,0.17434358789532486,9.806785189138806,-5.631211781821365,48.057200624873296
6,59,4.016053896571716,14.035833456957983,-5.641907070938114,57.25060701409174
7,63,2.8886127159018566,9.598459318929448,-5.556828061699538,30.615504937210915
8,54,3.5048166630885964,12.124915757464247,-5.57972982598622,48.17991706964764
9,54,3.1725510301354696,9.75146280831113,-5.552959584921618,30.575049982518596
10,58,5.914810198084266,12.753551615830673,-5.476463551931513,48.58835394814497
11,56,3.6711642827870956,12.412359998553619,-5.361292165709422,39.701682633451966
12,61,7.031736095725611,12.427673636396694,-5.267858159063328,48.58389959779558
13,58,6.344726428771549,10.978889259169815,-4.927253685157201,39.51520306650934
14,58,6.086005856671868,10.09948511055244,-4.844187086458591,39.11389596854984
15,58,8.803943237167282,11.239087731375575,-4.820281565605038,39.11389596854984
