1,2,3,4,5,6,7,8
21.79051384715858,88.15657488308075,13.27261218128766,30.454822555520437,89.01480889721519,21.768891383145412,90.08389959779561,89.95968822339262
21.79051384715858,88.15657488308075,13.27261218128766,30.454822555520437,87.42379793739259,21.768891383145412,90.08389959779561,89.95968822339262
21.79051384715858,88.15657488308075,13.27261218128766,30.454822555520437,88.4148088972152,21.768891383145412,90.08389959779561,89.95968822339262
21.79051384715858,88.15657488308075,13.27261218128766,30.454822555520437,89.07794861721986,21.768891383145412,90.08389959779561,89.95968822339262
21.79051384715858,88.15657488308075,13.27261218128766,30.454822555520437,89.85794861721986,21.768891383145412,90.08389959779561,89.95968822339262
21.79051384715858,88.15657488308075,13.27261218128766,30.454822555520437,89.31480889721519,21.768891383145412,90.08389959779561,89.95968822339262
21.79051384715858,88.15657488308075,13.27261218128766,30.454822555520437,86.83645558296865,21.768891383145412,90.08389959779561,89.95968822339262
21.79051384715858,88.15657488308075,13.27261218128766,30.454822555520437,87.30379793739259,21.768891383145412,90.08389959779561,89.95968822339262
21.79051384715858,88.15657488308075,13.27261218128766,30.454822555520437,85.43297711225776,21.768891383145412,90.08389959779561,89.95968822339262
21.79051384715858,88.15657488308075,13.27261218128766,30.454822555520437,87.91645558296867,21.768891383145412,90.08389959779561,89.95968822339262
