gen,nevals,avg,std,min,max
0,25,-1.7864470147541363,17.990856803282494,-6.665683717782409,85.87936107665806
1,144,6.694381333128542,25.05750482033556,-5.752572638825633,85.87936107665806
2,133,21.84465108665816,29.863073401171913,-5.3612921657094255,84.70885900702334
3,135,48.86599241552994,27.27957500077461,3.519361076658008,86.11106227384332
4,134,71.3107400588786,7.202258898305051,57.61092827018351,84.64885900702332
5,135,76.4205810783528,6.503045560761089,57.61092827018351,85.52353644806851
6,141,80.31850387677191,4.942413904184661,75.1710543823898,86.12628484395722
7,133,82.41318468013769,4.529475752371169,75.1710543823898,86.53065437104559
8,140,85.14511567020563,2.941677457317642,75.21003982910273,86.59065437104559
9,141,86.17659078046731,0.31915377226898173,85.3466105112725,86.59504998251862
10,134,86.38150066723693,0.27160661632846156,85.52661051127248,86.59504998251862
11,129,86.52732477149047,0.1353475585441668,86.12628484395722,86.6330739740296
12,135,86.56302477908328,0.06400582724664831,86.3506543710456,86.6330739740296
13,136,86.60247895636188,0.015321487843230458,86.59065437104559,86.6330739740296
14,135,86.61938533708565,0.01825151592527419,86.59504998251862,86.63307397402963
15,135,86.61066437742522,0.04381421036556171,86.41504998251861,86.63307397402963
16,126,86.62716673611624,0.013556767141987896,86.59504998251862,86.63307397402963
17,135,86.63155301436916,0.007451150174867392,86.59504998251862,86.63307397402963
18,136,86.63155301436916,0.0074511501748673915,86.59504998251862,86.63307397402963
19,135,86.63155301436916,0.007451150174870292,86.59504998251862,86.63307397402963
20,128,86.63155301436919,0.0074511501748714525,86.59504998251862,86.63307397402963
21,131,86.62675301436919,0.03096625170559085,86.47504998251861,86.63307397402963
22,138,86.6315530143692,0.0074511501748714525,86.59504998251862,86.63307397402963
23,139,86.63307397402963,0.0,86.63307397402963,86.63307397402963
24,135,86.63003205470875,0.010315650308129221,86.59504998251862,86.63307397402963
25,142,86.6267530143692,0.03096625170559109,86.47504998251861,86.63307397402963
26,139,86.63659013538786,0.008056537789903574,86.63307397402963,86.65504998251862
27,132,86.63834821606699,0.009385582492170572,86.63307397402963,86.65504998251862
28,132,86.63436673611622,0.010072967960672146,86.59946500072773,86.65504998251862
29,139,86.63483205470875,0.005961941651372041,86.63307397402963,86.65504998251862
30,135,86.63097239160807,0.02345801576042234,86.53065437104559,86.65504998251862
