gen,nevals,avg,std,min,max
0,25,-1.2928379672465224,12.723274133303939,-6.169610732491456,57.51106227384332
1,141,13.353510455582459,24.065512680982586,-5.75890177387728,66.58389959779558
2,138,30.93193630152684,28.709809115611137,-2.7080502011022096,66.58389959779558
3,140,50.91620877224822,22.945045929062708,3.2223476767773462,66.58835394814496
4,138,63.57405371999293,11.017088919708288,12.686794020958214,75.29288973525112
5,132,66.91759332981331,1.710439232001132,66.31302464366019,75.29288973525112
6,133,68.00208969459962,4.17465702869226,66.22855887686998,84.8066105112725
7,130,70.24270815383584,7.767311622622039,57.58389959779557,85.21936107665803
8,135,74.23223498375772,9.203594475963586,57.61092827018351,85.27106227384333
9,129,78.91536306429549,7.763381278069489,66.58835394814496,85.3466105112725
10,137,83.89291502947428,3.259659628809071,75.03129244001465,87.00539190157784
11,143,85.16858708951477,0.33441434168297896,84.6266105112725,85.75936107665804
12,138,85.32807990966607,0.3264601898110876,84.6266105112725,85.75936107665804
13,133,85.13303435567921,2.048793337443117,75.23480889721516,86.33858578874555
14,135,85.85570744702214,0.35908882647488294,85.1038995977956,86.33858578874555
15,132,85.55570872745011,2.075970899870475,75.5446788846423,86.55196501081939
16,131,86.10087544457363,0.16267335891223392,85.5238995977956,86.31196501081938
17,134,86.14468484814948,0.08120209639211703,85.75106227384333,86.21858578874554
18,130,86.19569375095405,0.1581332023716945,86.15858578874554,86.96628484395723
19,136,85.68332506774463,2.10497534996701,75.48657125383502,86.73196501081938
20,136,86.18632095762852,0.11255802814225578,86.15858578874554,86.73196501081938
21,139,86.18632095762852,0.11255802814225604,86.15858578874554,86.73196501081938
22,136,86.21885612651145,0.15340334080476076,86.15858578874554,86.73196501081938
23,137,86.29246163316033,0.2213187853378681,86.15858578874555,86.73196501081938
24,123,86.46165585755162,0.3351027952977161,86.15858578874555,87.14628484395722
25,131,86.51990940641112,0.37331714775090974,86.15858578874557,87.14628484395722
26,140,86.53564457529409,0.3790150271386308,86.15858578874554,87.14628484395722
27,133,86.56337974417701,0.3813974740067807,86.15858578874554,87.26628484395721
28,131,86.6540555885918,0.34657789500114433,86.15858578874557,87.14628484395722
29,136,86.77547701965757,0.3029035559288083,86.15858578874557,87.20628484395722
30,139,86.89784894849362,0.26765755964653365,86.15858578874557,87.20628484395722
