gen,nevals,avg,std,min,max
0,25,-1.1474464948031526,13.231608631069554,-6.220590170099738,57.57946500072772
1,130,10.372000766725584,15.77498532170301,-5.7430031878094825,57.583899597795586
2,129,32.58530829658757,21.88379373595652,-2.8332133440562153,66.03899466037674
3,134,56.22522556710119,16.6375878258638,3.7218853407694823,86.19611293289348
4,135,65.42291658552084,8.512509523030868,48.588353948144956,86.40643022995488
5,138,71.27312040568383,10.234411418850307,48.179917069647644,86.40643022995488
6,134,78.8989802197276,7.632314406920849,66.16811752271649,86.68510580438041
7,136,79.87496391445646,7.576806013407332,65.50776016497954,87.37655240703899
8,135,84.26708694052364,5.820309287488004,66.1710543823898,88.60290651349462
9,137,84.34947828352136,4.621831777967488,75.02111423509888,87.68234767677737
10,132,85.9407310411274,3.230375761584118,75.24425778641307,88.39968822339262
11,135,86.76283936177963,0.6969108590628528,85.16855887687001,87.37655240703899
12,141,86.29578564481854,4.098520494129059,66.63870783429057,89.24661051127251
13,139,87.00314766859154,2.4471858766246832,75.5619206910768,89.24661051127251
14,134,87.58675350952046,0.7347195778878874,86.14510580438044,88.93003982910278
15,138,88.34214583012994,0.6004268205445974,87.20855887687,89.55679627126204
16,137,87.63003801446736,3.578925074326654,75.49874178945527,89.26878821817866
17,136,88.62831089073788,0.5564831828413864,87.03679627126203,89.26878821817866
18,129,88.71477737214711,0.5794315094578495,87.03679627126203,89.26878821817866
19,138,88.44878237616585,0.684281496643665,86.77357331188759,89.26878821817866
20,135,88.44162470029843,0.7726322413714991,85.6335733118876,89.26878821817866
21,136,88.65057411450813,0.5244853401319056,87.15679627126204,89.26878821817866
22,126,88.94743467852992,0.37307909190217803,87.57679627126205,89.34322890233346
23,135,88.70112565751049,0.8120188109764328,85.5101190770195,89.34322890233346
24,134,89.04261825998549,0.32783455449575016,88.35679627126203,89.49679627126204
25,133,88.95272699973464,0.8114774595379799,85.81357331188758,89.55679627126204
26,135,89.21694296889088,0.6494071380664695,86.8301190770195,89.88322890233346
27,135,89.34417101531213,0.4923007889233233,87.87679627126204,89.88322890233346
28,140,88.66919634186857,2.782727928750275,75.49061166337202,89.88322890233346
29,138,89.4091139647803,0.30422009970173763,88.83679627126205,89.88322890233346
30,128,89.44189884016359,0.25568943860814075,88.83679627126205,89.88322890233346
