gen,nevals,avg,std,min,max
0,25,0.09883183398708631,11.84039252129453,-6.495265555937008,48.036420656381544
1,141,10.655411465939697,17.00716139703867,-5.749392985908253,48.03899466037673
2,133,26.95915161343732,20.520896773779175,-2.7080502011022105,57.330119077019475
3,146,47.81065967483972,11.295202788097507,13.751504757950643,66.02873816020954
4,133,55.962853604847005,7.334094078642215,39.03899466037673,74.95499468596398
5,135,59.57340823399959,5.410268232980631,48.03899466037672,74.95499468596398
6,139,61.73722788811398,5.7766770848947795,57.02873816020953,75.03642065638155
7,137,61.0296685354541,5.155284526100758,57.03642065638155,75.03642065638155
8,137,62.46643766942875,5.079818132384313,57.036420656381544,75.03642065638155
9,129,64.68438434122845,4.159998558682629,57.036420656381544,75.03642065638155
10,139,65.13880967258763,2.94493883745228,57.03642065638156,66.61550493721091
11,133,65.22276275239832,2.9939775949400618,57.03642065638155,66.61550493721091
12,138,66.08939561299321,1.803143470392826,57.28957298262514,66.61550493721091
13,133,66.56133369667623,0.10009854863717409,66.28957298262512,66.61550493721091
14,131,66.59253637462797,0.07789170666144102,66.3266767328285,66.61550493721091
15,139,66.61550493721091,0.0,66.61550493721091,66.61550493721091
16,134,66.61550493721091,0.0,66.61550493721091,66.61550493721091
17,128,66.61550493721091,0.0,66.61550493721091,66.61550493721091
18,138,66.59544057846448,0.09829488188986518,66.11389596854985,66.61550493721091
19,133,66.61550493721091,0.0,66.61550493721091,66.61550493721091
20,140,66.61550493721091,0.0,66.61550493721091,66.61550493721091
21,136,66.59940884446782,0.0788544281462456,66.21310261863329,66.61550493721091
22,133,67.35932600526002,3.7103553959470075,66.29288973525112,85.53364684039829
23,134,66.22842646296536,1.89628950463331,56.938543081071984,66.61550493721091
24,132,67.77917499128658,4.321725438319063,66.61550493721091,87.39118681455744
25,140,72.99222655817415,9.332524949822563,66.31302464366019,87.39118681455744
26,134,80.29869236073695,8.82337217906283,66.61550493721091,87.09364684039829
27,135,86.2052992507429,2.217803605438863,75.61550493721091,87.29736716631766
28,128,87.04027141449808,0.21081322058485533,86.61118681455743,87.64885900702332
29,136,87.06481916025423,0.2555541159299666,86.51974528872262,87.64885900702332
30,133,87.28281191700488,0.28931953294986906,86.39736716631765,87.70885900702332
