gen,nevals,avg,std,min,max
0,3,-2.1872179153078766,4.140324539904268,-5.198497031265826,3.667281206734631
1,5,9.690940917687051,11.030257299895034,-5.030437921392435,21.519361076658008
2,6,6.378087767131876,16.20864996318802,-5.135798437050262,29.300499659838323
3,7,3.515095231522885,7.132825561068742,-5.135798437050262,12.333573311887568
4,7,-2.0494153006632003,4.14910253381534,-5.0106352940962555,3.818216449707915
5,5,3.7552475374658703,0.06699077188846093,3.662461920298682,3.818216449707915
6,6,9.266433888759686,8.132673074896617,3.250607014091747,20.763630409796296
7,6,6.544867289661469,3.6439368105656147,3.785064242391014,11.693724713051985
8,7,-2.1402991587299893,4.158953688026042,-5.267858159063328,3.7373098110951144
9,6,-2.0132790047383398,4.26020813124813,-5.159055299214529,4.009567413221264
10,6,-1.8497380325888493,4.027077744964787,-4.890349128221754,3.840944700785471
