gen,nevals,avg,std,min,max
0,3,3.964180491770186,12.892208640547807,-5.272999558563747,22.195978955266742
1,7,-5.098711691121924,0.04833689001925898,-5.135798437050262,-5.030437921392435
2,7,-5.0825469078090535,0.04302083695141466,-5.135798437050262,-5.030437921392435
3,7,-5.075134587665298,0.00886680411782295,-5.081404364984463,-5.062595033026967
4,7,-5.064415550453787,0.02402581191792303,-5.081404364984463,-5.030437921392435
5,6,-5.081404364984463,0.0,-5.081404364984463,-5.081404364984463
6,6,-5.030437921392435,0.0,-5.030437921392435,-5.030437921392435
7,5,-5.030437921392435,0.0,-5.030437921392435,-5.030437921392435
8,7,-5.064415550453787,0.02402581191792303,-5.081404364984463,-5.030437921392435
9,7,-5.030437921392435,0.0,-5.030437921392435,-5.030437921392435
10,6,-5.0474267359231115,0.024025811917923034,-5.081404364984463,-5.030437921392435
