gen,nevals,avg,std,min,max
0,3,-5.900116466488087,0.21572438543852593,-6.20050917404269,-5.703782474656201
1,5,-5.395609496213137,0.21859549869107822,-5.703782474656201,-5.220355825078324
2,7,-5.33812311826389,0.045082232839725796,-5.393627546352362,-5.2832037287379885
3,6,-5.246772045139585,0.022511654800691863,-5.262690188904886,-5.214935757608986
4,7,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
5,4,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
6,7,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
7,5,-5.241058779980821,0.03694353252842549,-5.293304824724492,-5.214935757608986
8,7,-5.267181802352657,0.03694353252842549,-5.293304824724492,-5.214935757608986
9,7,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
10,6,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
11,6,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
12,6,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
13,7,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
14,6,-5.211292734098255,0.005152013256918752,-5.214935757608986,-5.204006687076795
15,7,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
16,7,-5.211292734098255,0.005152013256918752,-5.214935757608986,-5.204006687076795
17,7,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
18,6,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
19,7,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
20,7,-5.214935757608986,0.0,-5.214935757608986,-5.214935757608986
