gen,nevals,avg,std,min,max
0,100,0.0072292335206276806,12.446814732158284,-6.635946555686647,66.17991706964764
1,90,1.8370976163748918,15.61381805585716,-6.077642243349034,75.02111423509888
2,89,3.487825315701495,19.764170053707034,-6.529418838262226,75.61550493721091
3,88,1.7737981524774513,16.64118727487621,-6.2285110035911835,75.02111423509888
4,92,0.5107820800817628,14.155953888324277,-6.280395838960195,66.61550493721091
5,94,0.8782814984128278,16.334279690161292,-6.061456918928017,66.29955642660931
6,92,0.004338753464931866,14.931931530436154,-5.968707559985366,87.89788162462297
7,91,0.2564527264023442,13.902926099645274,-6.0867747269123065,66.28297229859378
8,91,-0.11521764267484416,14.259575290009908,-6.040254711277414,66.3266767328285
9,86,0.5866666879729905,14.815709484553317,-6.745236349484363,66.3266767328285
10,90,-0.6808900927377789,11.837320507100925,-6.2324480165505225,66.58835394814496
11,91,0.32668270188697707,15.064003462431538,-6.236369590203704,75.2634277025208
12,93,0.6656034748435399,14.3751233219845,-6.192362489474872,57.58835394814496
13,86,1.9568094661421387,16.294628128165115,-6.253828811575473,66.23794861721983
14,93,-0.4855307327444685,12.45015167514043,-6.063785208687608,66.45092391510478
15,95,-1.347275013734153,9.649959677610454,-6.045005314036012,57.24742736117437
16,87,1.0839312599209192,15.810248276015303,-6.075346031088684,89.96389959779562
17,91,0.0740448270046259,11.944918583232658,-6.037870919922137,66.63402398497814
18,90,-0.9374443331595859,11.220452268332739,-6.0867747269123065,48.84670840550222
19,82,-1.8768809892929204,10.913591199544676,-6.244166900663736,66.2731522524128
20,91,-0.8646058854025669,13.616197238112116,-6.519147287940395,66.24109822612272
