gen,nevals,avg,std,min,max
0,3,3.835175653163814,6.914259024768717,-4.477336814478207,12.45092391510478
1,5,3.9678466803796986,6.808886918542845,-4.219507705176107,12.45092391510478
2,6,-1.5109218703863254,3.8305188224113604,-4.219507705176107,3.9062497991932377
3,6,-1.5968649068203586,3.892713069574844,-4.477336814478207,3.9062497991932377
4,7,-1.6959965495044733,3.5687837011506267,-4.219507705176107,3.3510257618387937
5,6,-4.402568008723721,0.13016463618968074,-4.51085950651685,-4.219507705176107
6,7,-4.52980087239535,0.07419538224355118,-4.634728988229636,-4.477336814478207
7,7,-4.477336814478207,0.0,-4.477336814478207,-4.477336814478207
8,7,-4.30545074161014,0.12154180771653493,-4.477336814478207,-4.219507705176107
9,5,-4.219507705176107,0.0,-4.219507705176107,-4.219507705176107
10,7,-4.488511045157755,0.015802748576101783,-4.51085950651685,-4.477336814478207
