gen,nevals,avg,std,min,max
0,100,4.692963957934086,19.558811509440982,-6.063785208687608,66.31982739098294
1,88,3.9771441455432557,18.917951183138435,-6.240275845170769,74.95262782095372
2,87,6.037589575859251,21.55327640557841,-6.040254711277414,90.16467888464233
3,85,10.456785158469327,23.477688516612655,-6.240275845170769,90.16467888464233
4,89,6.679908638614842,21.31283846047185,-6.061456918928017,84.32226955283409
5,88,9.19869312688268,23.339231661774924,-6.251903883165888,66.61092827018349
6,90,8.700490808900032,22.854869330533827,-6.251903883165888,75.37237888630936
7,93,9.045437847904555,23.58100152140699,-6.082218910376446,66.61092827018349
8,89,12.915422080418919,26.226481139448552,-6.244166900663736,66.31982739098294
9,84,17.99231462678275,29.097354168090394,-6.037870919922137,86.90626719449065
10,86,14.570852728038957,27.196418502861988,-6.261491684321042,66.29955642660931
11,92,15.9035263258999,28.276642213346424,-6.192362489474872,89.5187417894553
12,89,8.192618669128324,23.03259895438348,-6.516193076042964,66.49466846406764
13,93,7.787824276853937,22.647427709255034,-6.028278520230698,75.61550493721091
14,88,8.674679198456685,22.82636687142235,-5.971261839790462,66.47057091248858
15,93,5.847852671272465,21.50302448112543,-6.068425588244111,89.26041448585588
16,94,8.15150449361456,25.907691579126244,-6.238324625039508,89.26041448585588
17,91,6.4081945809452465,21.070789178897794,-6.508769136971682,74.96212908007786
18,91,6.226903483836544,21.432955526941047,-6.045005314036012,74.98384284030165
19,93,8.24198249401682,22.55235861237907,-6.249975242259483,87.50384284030167
20,88,7.852956193728886,20.690836928114717,-6.056784013228625,66.62472159231584
