gen,nevals,avg,std,min,max
0,3,-2.602656183020312,4.582529060968878,-6.327755278982114,3.8525055231865473
1,6,24.4295402732064,29.04030932813874,3.8525055231865473,65.49871032945961
2,5,15.638364695050889,16.53410261471487,3.937404966973033,39.02111423509888
3,7,86.9499508796447,1.468754220751641,85.06389233930412,88.64660195700338
4,7,87.47941597986981,0.2575560664382893,87.13935834262664,87.76246379491761
5,6,86.2020578040668,1.6144708311245002,83.93038926750856,87.53642580206521
6,7,87.78408171452907,1.6798371108889316,86.12628484395722,90.08660195700338
7,5,86.46397601018036,0.4775674271663488,86.12628484395722,87.13935834262664
8,6,86.8016671764035,0.47756742716634887,86.12628484395722,87.13935834262664
9,7,86.8016671764035,0.47756742716634887,86.12628484395722,87.13935834262664
10,7,87.13935834262664,0.0,87.13935834262664,87.13935834262664
11,7,86.46397601018036,0.4775674271663488,86.12628484395722,87.13935834262664
12,6,86.46397601018036,0.4775674271663488,86.12628484395722,87.13935834262664
13,6,87.13935834262664,0.0,87.13935834262664,87.13935834262664
14,6,87.13935834262664,0.0,87.13935834262664,87.13935834262664
15,5,86.8016671764035,0.47756742716634887,86.12628484395722,87.13935834262664
16,5,87.13935834262664,0.0,87.13935834262664,87.13935834262664
17,5,87.13935834262664,0.0,87.13935834262664,87.13935834262664
18,7,86.81243415799962,0.4623406157673075,86.15858578874555,87.13935834262664
19,7,86.47474299177647,0.47013899448129215,86.12628484395722,87.13935834262664
20,6,87.13935834262664,0.0,87.13935834262664,87.13935834262664
