gen,nevals,avg,std,min,max
0,3,-5.51685620270883,0.17140226013821783,-5.75890177387728,-5.384495062789089
1,7,3.294875784927259,7.387289789074954,-5.703782474656201,12.390528204815041
2,6,12.180554799227403,14.586726010524956,-5.703782474656201,30.02619038813074
3,7,37.34914461251252,35.517006752133675,12.228558876869984,87.57777673454486
4,7,27.068219422200798,33.31814808073238,3.296217525343799,74.1865554004891
5,6,33.96483307377172,37.24799365784125,3.721885340769483,86.43791509328338
6,6,32.825391163713554,10.97721635893345,21.00106343805332,47.4489196649566
7,7,51.566090149574116,24.514261267006518,30.062463794917573,85.8682546703553
8,6,53.962030011745604,22.535755571026165,30.062463794917573,84.17101544997524
9,7,60.61859331210837,19.462964037139354,39.026190388130736,86.19777673454486
10,5,75.27909291184245,8.606650975115182,65.16159479915265,86.19777673454486
11,6,72.69059159995734,12.433962570453097,56.647370603680436,86.94649699436175
12,6,74.20411756298199,18.781054231335677,47.650861008620204,88.01499468596401
13,7,82.04826014780417,4.930188834292938,75.10559716573515,86.0761129328935
14,6,89.41109537524369,2.0265230844984394,87.66873816020957,92.25289246928256
15,6,86.68373362602863,0.7115622174750812,86.01288973525115,87.66873816020957
16,5,85.80589884411113,0.29272932553790726,85.3919170618311,86.01288973525115
17,7,86.33424737685321,0.7487769566730522,85.6211142350989,87.36873816020957
18,4,87.54013510369555,0.397277600406639,87.1624637949176,88.0892033559595
19,5,87.33925675448289,0.6247124876727516,86.5598287472796,88.0892033559595
20,7,71.34609941677586,23.003949100205954,38.815851109062514,87.9424637949176
