gen,nevals,avg,std,min,max
0,3,-2.7930102833045645,4.463542051507099,-5.966146739123692,3.519361076658009
1,7,48.4951663386533,30.44969097184769,11.549529577855825,86.12628484395722
2,7,87.13935834262664,0.0,87.13935834262664,87.13935834262664
3,7,86.80930246826807,0.44080019182379193,86.18628484395721,87.13935834262664
4,7,86.8183591866128,0.4880269774781751,86.12873282559586,87.18698639161589
5,7,86.46560799793946,0.476413437555081,86.12873282559586,87.13935834262664
6,7,86.8596523226734,0.5531964702029338,86.1611142350989,87.51399989261958
7,7,87.26715858598759,0.17457978845178934,87.13935834262664,87.51399989261958
8,6,87.14227806932325,0.004129117092793207,87.13935834262664,87.14811752271652
9,7,87.14715858598758,0.006015724743622984,87.13935834262664,87.15399989261958
10,6,86.8016671764035,0.47756742716634887,86.12628484395722,87.13935834262664
11,7,86.94356056535754,0.2768998720964436,86.55196501081939,87.13935834262664
12,7,88.12469545887188,1.3872880463782722,87.13935834262664,90.08661051127251
13,6,87.38805115895163,0.34552958234674575,87.13935834262664,87.87667761151175
14,6,87.23219943662541,0.13129713427862455,87.13935834262664,87.41788162462296
15,7,86.94969371833751,0.5881156368141963,86.1535479947156,87.5561748176703
16,6,87.13219943662541,0.01012422195868361,87.11788162462297,87.13935834262664
17,5,87.13219943662541,0.01012422195868361,87.11788162462297,87.13935834262664
18,6,87.13935834262664,0.0,87.13935834262664,87.13935834262664
19,6,87.13935834262664,0.0,87.13935834262664,87.13935834262664
20,6,87.13935834262664,0.0,87.13935834262664,87.13935834262664
