gen,nevals,avg,std,min,max
0,3,6.5172813512071786,16.8239607219579,-5.484796933490655,30.30964054567594
1,7,58.93252768181625,39.17631450953358,3.5319398588648685,87.13935834262664
2,7,87.13935834262664,0.0,87.13935834262664,87.13935834262664
3,7,87.13935834262664,0.0,87.13935834262664,87.13935834262664
4,7,86.12628484395721,1.4210854715202004e-14,86.12628484395722,86.12628484395722
5,6,86.8016671764035,0.47756742716634887,86.12628484395722,87.13935834262664
6,7,87.13935834262664,0.0,87.13935834262664,87.13935834262664
7,6,87.13935834262664,0.0,87.13935834262664,87.13935834262664
8,7,87.12699363449121,0.017486337939885507,87.1022642182204,87.13935834262664
9,6,87.13935834262664,0.0,87.13935834262664,87.13935834262664
10,4,87.13935834262664,0.0,87.13935834262664,87.13935834262664
11,6,87.13935834262664,0.0,87.13935834262664,87.13935834262664
12,7,86.8016671764035,0.47756742716634887,86.12628484395722,87.13935834262664
13,7,87.13935834262664,0.0,87.13935834262664,87.13935834262664
14,7,87.15935834262662,0.028284271247456274,87.13935834262664,87.19935834262662
15,7,86.8016671764035,0.47756742716634887,86.12628484395722,87.13935834262664
16,7,87.13935834262664,0.0,87.13935834262664,87.13935834262664
17,6,87.13935834262664,0.0,87.13935834262664,87.13935834262664
18,7,87.13935834262664,0.0,87.13935834262664,87.13935834262664
19,7,86.46397601018036,0.4775674271663488,86.12628484395722,87.13935834262664
20,6,86.8016671764035,0.47756742716634887,86.12628484395722,87.13935834262664
