gen,nevals,avg,std,min,max
0,25,-5.3448663151326805,1.9359231862029525,-7.253470382684528,3.8701012850769274
1,142,-4.984094120217743,1.8200577220463758,-6.091309882077697,3.8701012850769274
2,136,-3.807446444597514,3.182840423335516,-5.43372200355424,3.5152030665093443
3,140,-1.247033197776805,4.9397303757933075,-5.17614973257383,12.59282822853988
4,130,5.933829261410418,9.442059273837188,-5.159055299214529,21.774253326286797
5,138,10.640616338453517,8.71838918052882,-5.267858159063329,21.721885340769482
6,131,16.73115604130414,7.088280976201889,-4.624972813284272,21.727000441436253
7,136,19.860565646688197,7.027425638759527,3.7582529849403574,30.711732969305462
8,140,21.948507475299383,6.8487770215627775,3.2829722985937764,30.615504937210908
9,133,25.194042464539848,4.262958269229923,21.638707834290578,30.711732969305466
10,131,24.88118821280854,4.197957341069687,21.57065437104556,30.711732969305466
11,128,26.00973875772263,4.37351969364624,21.71679627126201,30.711732969305466
12,133,26.415494739964874,4.439011093746908,21.721885340769482,30.716796271262012
13,132,27.13292223654071,4.376785068499675,21.727000441436253,30.716796271262016
14,135,29.271306334251275,3.286472293302583,21.727000441436253,30.716796271262016
15,133,29.99936194073739,2.4007863747192872,21.852505523186547,30.716796271262016
16,142,30.354579851998473,1.7589950999614001,21.737309811095116,30.716796271262016
17,133,29.99376343337266,2.4392421305882834,21.716796271262012,30.716796271262012
18,136,29.28753635433352,3.2683720172437676,21.727000441436253,30.716796271262016
19,135,29.286395699977607,3.2503612555524346,21.727000441436253,30.716796271262016
20,139,28.213765044776324,4.004744914261595,21.727000441436253,30.716796271262016
21,138,30.349827331227925,1.737295370466166,21.84094470078547,30.716796271262016
22,139,29.99340525019331,2.421852146663817,21.721885340769482,30.716796271262016
23,134,30.703689805681435,0.0631825413928635,30.394197933704,30.716796271262016
24,134,29.999732624835882,2.43094866180996,21.727000441436253,30.716796271262016
25,140,30.711432485396603,0.024248789412681365,30.59282822853988,30.716796271262016
26,137,29.98202183435356,3.4656946736910164,21.73214184093667,39.25699681219051
27,133,31.035767406370567,2.9937335563375234,21.73214184093667,39.25699681219051
28,129,31.37126600449976,4.174309174713164,21.882006187583244,39.25699681219051
29,135,32.383750024174844,4.911924364980887,21.706695175275506,39.25699681219051
30,135,32.36863904001928,4.917021202720879,21.711732969305466,39.25699681219051
