1,2,3,4,5,6,7,8
30.260207087820767,3.8820061875832446,3.795993312923205,87.43192208858805,90.05974528872262,87.64713697064668,5.171358603510905,88.65970258104907
30.260207087820767,3.8820061875832446,3.795993312923205,87.43192208858805,92.37455310235678,87.64713697064668,5.171358603510905,88.65970258104907
30.260207087820767,3.8820061875832446,3.795993312923205,87.43192208858805,91.0414067855038,87.64713697064668,5.171358603510905,88.65970258104907
30.260207087820767,3.8820061875832446,3.795993312923205,87.43192208858805,87.2635558722055,87.64713697064668,5.171358603510905,88.65970258104907
30.260207087820767,3.8820061875832446,3.795993312923205,87.43192208858805,89.39879267830496,87.64713697064668,5.171358603510905,88.65970258104907
30.260207087820767,3.8820061875832446,3.795993312923205,87.43192208858805,92.67425332628682,87.64713697064668,5.171358603510905,88.65970258104907
30.260207087820767,3.8820061875832446,3.795993312923205,87.43192208858805,91.45641489804764,87.64713697064668,5.171358603510905,88.65970258104907
30.260207087820767,3.8820061875832446,3.795993312923205,87.43192208858805,88.92939992297538,87.64713697064668,5.171358603510905,88.65970258104907
30.260207087820767,3.8820061875832446,3.795993312923205,87.43192208858805,89.63879267830497,87.64713697064668,5.171358603510905,88.65970258104907
30.260207087820767,3.8820061875832446,3.795993312923205,87.43192208858805,89.21586583892923,87.64713697064668,5.171358603510905,88.65970258104907
