gen,nevals,avg,std,min,max
0,25,-1.7495375041432748,7.4848207977721515,-7.478734825567875,13.009567413221262
1,139,6.596386614392404,7.960527646652298,-5.3706380281276624,13.009567413221266
2,135,13.255688777529686,3.0682033748726916,3.8820061875832437,21.721885340769482
3,136,15.062776926669533,4.512615621839419,3.6247215923158347,21.721885340769482
4,125,17.156053490140597,4.307183348511007,13.009567413221262,21.721885340769482
5,132,18.52949991820116,4.136407908964654,13.009567413221262,21.84094470078547
6,132,19.94747764521495,3.4674892053747954,13.009567413221262,21.84094470078547
7,135,21.334510266018935,1.6972616582630693,13.037155369740091,21.84094470078547
8,129,21.709732686710463,2.494272989038908,13.009567413221262,30.629361971872342
9,141,21.756799575857823,2.494501310392805,13.009567413221262,30.629361971872342
10,141,23.578577126941642,3.489915965582308,21.579465000727716,30.629361971872342
11,134,26.022323215568143,4.357717122297871,21.701682633451966,30.629361971872342
12,130,25.32399546228234,4.260664399255223,21.73214184093667,30.629361971872342
13,126,27.795966560556895,4.0532356763785256,21.82951600496185,30.716796271262012
14,135,27.443875858163548,4.174101820184905,21.701682633451966,30.716796271262012
15,135,26.411039699481577,4.362513473894798,21.79051384715858,30.716796271262012
16,135,26.083079338851427,4.336504788046435,21.846708405502223,30.716796271262012
17,135,26.083884894772506,4.3274767982782425,21.85250552318655,30.716796271262012
18,135,26.061729931353785,4.326145352221295,21.696695091940924,30.701682633451966
19,141,25.331535428244955,4.927608054330039,12.876036020596743,30.557582289478205
20,137,26.35801638296869,4.351233363554038,21.727000441436253,30.553262628333695
21,130,28.107100120481096,3.898866077948728,21.68188000615578,30.566277996445763
22,137,29.860625200698923,4.220350574821045,21.829516004961853,39.37237888630936
23,131,29.519623742630124,4.501647369571143,21.785064242391016,39.37237888630936
24,136,30.213957358035632,3.9055979301119037,21.752975927839515,39.37237888630936
25,132,31.27262342279525,3.4491271407331903,21.77964417492167,39.37237888630936
26,137,30.584034777036837,3.5269090503134666,21.711732969305466,39.427845967822236
27,135,30.235481680038767,3.027328034335022,21.807043149109788,39.427845967822236
28,137,29.874321844090737,3.4539159578255716,21.768891383145416,39.427845967822236
29,134,29.544759122210458,2.882487940856135,21.711732969305462,30.716796271262012
30,135,30.234038339142113,1.7188638592177634,21.81821644970792,30.716796271262012
