gen,nevals,avg,std,min,max
0,25,-5.495418294358513,1.9129740707929526,-7.382124365737512,3.176954104516981
1,134,0.06109079741389792,9.093663927105426,-5.814130531825066,21.701682633451966
2,128,8.130774088331755,10.727831892596699,-5.17614973257383,30.606372453647637
3,134,15.299774582416205,8.440079020181878,-4.795790545596741,38.688265190847076
4,140,17.797268038641846,6.081834305483904,12.409013019489144,30.606372453647634
5,131,21.67511305361666,6.506980128337954,12.943754194651692,30.62010264645954
6,133,26.603908476238598,4.9922400742327495,13.009567413221262,30.643413725327992
7,130,30.103957866929758,5.714409043954771,13.009567413221262,38.84514190598358
8,132,29.778146375457982,7.823490729299117,3.801502968734173,39.29288973525112
9,134,32.607861971156936,4.4013921995812,21.747726571953372,39.31982739098293
10,133,32.62340950470229,3.6239853728985,30.466610511272478,39.29288973525112
11,139,31.583137141154435,3.706333654496607,21.570654371045556,39.29288973525112
12,136,30.54755190638648,3.4174446007741235,21.716796271262012,38.84514190598358
13,133,31.277112683896384,2.339862583482212,30.494668464067637,39.21003982910275
14,139,29.889029134170368,2.4107132845589088,21.66728120673463,30.648141866523936
15,136,30.609255910201565,2.473402508104193,21.882006187583244,39.368788218178636
16,139,31.310397903934874,2.3767891600017736,30.49061166337202,39.368788218178636
17,131,30.976497878764167,1.7134776342882525,30.5028317747068,39.368788218178636
18,139,30.980369994492904,1.712665004971035,30.478539082137758,39.368788218178636
19,131,30.638854703198863,0.01705221979629404,30.58389959779558,30.648141866523936
20,137,30.997796127648126,1.7215649234086081,30.620102646459536,39.4316554962389
21,137,31.341573733704962,2.385785544470842,30.53616819497439,39.4316554962389
22,132,30.993468511895543,1.7225634968322896,30.5575822894782,39.4316554962389
23,132,31.348885893144917,2.376348479793577,30.648141866523936,39.4316554962389
24,132,30.636319497839967,0.034319608952864025,30.49061166337202,30.648141866523936
25,134,30.62615727419521,0.04549116892107528,30.486571253835017,30.648141866523936
26,130,30.642697870076148,0.02100364762771931,30.544678884642302,30.648141866523936
27,137,30.6418702892,0.017378981635895022,30.588353948144956,30.648141866523936
28,137,30.643378767867194,0.017342857038467396,30.566277996445763,30.648141866523936
29,131,30.646653322670318,0.007292345802237744,30.6109282701835,30.648141866523936
30,133,30.64833189063428,0.0009309242183378963,30.648141866523936,30.652892469282534
