gen,nevals,avg,std,min,max
0,25,-2.742219995590247,7.977688799472023,-7.321849713788356,21.58389959779558
1,136,-0.3384953414777205,8.743489801501076,-6.214608098422191,21.10284613236326
2,133,7.193638081161011,11.773146333358653,-5.379897353540459,30.557582289478205
3,131,15.773722034283507,8.925552621251827,-5.0369526024136295,30.344008189180144
4,133,21.59733525055518,8.611424026803236,3.8880122116434563,48.182888840036796
5,138,23.783824161029774,8.280187640602108,12.737309811095113,47.67564103761869
6,138,28.079292304471736,6.912009419805684,13.009567413221266,39.58389959779558
7,140,29.173136202074986,6.5392545143682685,21.47454706086822,39.58389959779558
8,133,34.54067522225369,6.229116876510526,21.711732969305466,39.58389959779558
9,136,37.696211776784686,5.593978171449139,21.829516004961846,47.93157441175589
10,137,35.57826919052767,8.019116761753608,12.478539082137752,48.31982739098293
11,133,37.69557726985399,6.103891427178996,21.81821644970791,48.31982739098293
12,130,41.176485001078426,6.0244283896902475,21.66728120673463,48.31982739098293
13,132,42.84935470022191,4.219981195668249,38.555868743299555,48.31982739098293
14,132,43.562526886208495,4.898071234635084,30.379599134282845,48.116677611511726
15,126,45.62753422919579,7.563974516548542,21.835214026076486,56.48974165947685
16,133,44.48231107908213,8.635775130395745,29.710284429091004,56.530749683204235
17,131,47.30869418553552,7.098641455319995,21.02873816020954,57.04416263053517
18,138,49.501013090530414,6.431231174988127,30.531939858864867,57.04416263053517
19,134,48.02484176970191,9.73685462984106,21.225448454455595,57.139213776534135
20,141,46.619079422344065,8.956582350890791,21.09191706183107,57.139213776534135
21,135,44.78726796069443,8.733188886805753,29.284616613665325,57.139213776534135
22,144,45.35613653680742,8.556346602546135,29.74424995824663,57.139213776534135
23,136,47.155305092568,10.287857126887275,21.652892469282534,66.15356122494228
24,136,48.152198323038334,11.344266340051034,12.643413725327989,57.139213776534135
25,134,54.95848103188636,5.5731418943641415,39.47853908213776,65.89968104797995
26,140,51.76608252298478,7.861656687714112,30.228558876869982,57.00354791138098
27,129,51.83585385344737,13.25920908413795,12.179917069647637,74.48528730912747
28,130,54.64755127958421,10.367742918630531,30.168117522716486,74.48528730912747
29,138,58.142697730592936,17.551487187011542,21.570654371045556,87.43192208858805
30,141,57.75010981874844,15.948011614967928,29.813791376099505,85.86353043095181
