gen,nevals,avg,std,min,max
0,3,3.987132198754505,13.44022459568041,-5.7430031878094825,22.99266681476753
1,61,13.752648603607573,13.067359070796796,-4.727387818712341,22.99266681476753
2,61,22.99266681476753,2.0511601988091347e-15,22.992666814767528,22.99266681476753
3,59,28.49605513474729,7.782966401121054,22.99266681476753,39.5028317747068
4,58,31.002186954439214,6.749187078951036,22.99266681476753,39.5028317747068
5,60,36.950732434766174,10.533190674375273,22.99266681476753,48.4354795926773
6,60,45.520897162651124,4.121842001197338,39.691732302598794,48.4354795926773
7,58,48.4354795926773,0.0,48.4354795926773,48.4354795926773
8,58,48.4354795926773,0.0,48.4354795926773,48.4354795926773
9,58,48.4354795926773,0.0,48.4354795926773,48.4354795926773
10,57,48.4354795926773,0.0,48.4354795926773,48.4354795926773
11,62,48.4354795926773,0.0,48.4354795926773,48.4354795926773
12,59,48.4354795926773,0.0,48.4354795926773,48.4354795926773
13,55,48.4354795926773,0.0,48.4354795926773,48.4354795926773
14,57,42.40615666836198,8.526750251493729,30.34751081973135,48.4354795926773
15,59,48.41400212480593,0.0017688745737702931,48.41275134159975,48.416503691218296
