gen,nevals,avg,std,min,max
0,3,-5.129146576993812,0.4748337634966595,-5.777652323222656,-4.653960350157523
1,62,-4.904223009931968,0.04596515481946163,-4.95582705760126,-4.844187086458591
2,58,-2.3015814990781336,3.5788968561264607,-4.844187086458591,2.759724154829229
3,58,0.2330555813511402,3.573248964234594,-4.820281565605037,2.759724154829229
4,55,6.5084265154533325,4.211226360115646,2.759724154829229,12.390528204815038
5,61,15.176610101971763,4.068406670546283,12.210039829102747,20.92926227199751
6,58,27.284247381169564,4.241254149309755,21.286267194490627,30.3062678611973
7,57,24.277707755412973,4.262835731590788,21.263427702520808,30.3062678611973
8,63,21.291455408257658,0.03963716157525226,21.263427702520808,21.34751081973135
9,60,24.09293751017773,4.001531144856106,21.263427702520808,29.751957125491572
10,55,21.09293751017773,0.24110954226317946,20.751957125491572,21.263427702520808
11,60,18.434640752982997,10.584540972023452,4.290469798687665,29.75002475774052
12,63,12.78823220176499,6.635593738042504,4.905655437777902,21.139213776534135
13,60,21.85467221286056,18.938982228109086,4.905655437777902,48.28957298262513
14,62,9.44928652932031,11.140394185080323,-5.438079308923193,21.358092929061883
15,58,6.539868028874092,11.206287835583609,-5.379897353540457,21.544678884642295
