1,2,3,4,5,6,7,8
13.299519634207584,66.60637245364764,13.002787726235885,30.55326262833369,74.83248350911165,84.95606371931284,87.4992564842077,75.11112204166712
13.299519634207584,66.60637245364764,13.002787726235885,30.55326262833369,65.72147857583415,84.95606371931284,87.4992564842077,75.11112204166712
13.299519634207584,66.60637245364764,13.002787726235885,30.55326262833369,47.77742373192863,84.95606371931284,87.4992564842077,75.11112204166712
13.299519634207584,66.60637245364764,13.002787726235885,30.55326262833369,65.84090461150807,84.95606371931284,87.4992564842077,75.11112204166712
13.299519634207584,66.60637245364764,13.002787726235885,30.55326262833369,65.72523797875806,84.95606371931284,87.4992564842077,75.11112204166712
13.299519634207584,66.60637245364764,13.002787726235885,30.55326262833369,56.753893234518436,84.95606371931284,87.4992564842077,75.11112204166712
13.299519634207584,66.60637245364764,13.002787726235885,30.55326262833369,74.83038926750854,84.95606371931284,87.4992564842077,75.11112204166712
13.299519634207584,66.60637245364764,13.002787726235885,30.55326262833369,47.80152128350769,84.95606371931284,87.4992564842077,75.11112204166712
13.299519634207584,66.60637245364764,13.002787726235885,30.55326262833369,65.76558927428162,84.95606371931284,87.4992564842077,75.11112204166712
13.299519634207584,66.60637245364764,13.002787726235885,30.55326262833369,65.6973810242551,84.95606371931284,87.4992564842077,75.11112204166712
