gen,nevals,avg,std,min,max
0,3,-5.6716658766261645,0.3832485828825558,-6.091309882077698,-5.1647859739235145
1,59,-5.750137824030534,0.27569927784114173,-6.091309882077698,-5.41610040220442
2,61,-4.713977486243995,1.221726609074207,-5.730099782973574,-2.9957322735539913
3,62,-1.0871691174727574,4.749800460270075,-5.71042701737487,5.444651938510589
4,60,-2.982124942047239,0.16580984706653623,-3.1780538303479453,-2.7725887222397816
5,58,5.019297633434763,6.246321724138999,-2.7725887222397816,12.519361076658008
6,58,10.763174099502251,7.710368078308441,5.311120545886062,21.66728120673463
7,59,1.9831374191034072,3.586550876166782,-2.9957322735539904,5.311120545886064
8,57,4.625345967077325,0.9698317100820154,3.2537968094598475,5.311120545886064
9,55,4.625345967077325,0.9698317100820154,3.2537968094598475,5.311120545886064
10,57,2.1394939145213865,3.6048582669024034,-2.833213344056216,5.598802618337844
11,56,3.9141431010033254,0.8251444609486789,3.0598287472795676,5.029708086447877
12,59,7.746039601625788,9.714729033065474,-2.8332133440562153,20.62668021042299
13,63,4.790425807202521,0.8325811056629627,3.615504937210911,5.444651938510588
14,60,5.504393377637044,0.0422435767241601,5.444651938510588,5.534264097200271
15,58,7.60170997726964,2.9238100030664804,5.534264097200271,11.736601737408376
