gen,nevals,avg,std,min,max
0,25,-3.9003445626985154,5.286340830901029,-7.253470382684528,13.009567413221262
1,137,1.0369286126701325,8.56703029841499,-5.942799375126702,20.59974255469118
2,138,8.51816490349506,9.066449149431808,-5.159055299214529,30.454822555520437
3,138,16.91760193603758,7.611100562261798,3.0060385726934307,30.454822555520437
4,135,18.17650228482773,8.130950657434136,12.774253326286797,47.609759332934644
5,134,19.239364792117883,6.766643048779443,12.779644174921676,30.51106227384332
6,140,24.803876538031176,7.819970385176846,12.40528862039816,39.247427361174374
7,134,29.730642275800687,6.111681310569768,12.478539082137754,39.26665872310225
8,133,29.670767586991403,8.27854488912651,12.478539082137754,39.29288973525112
9,131,30.31670708014381,9.037379232085204,12.383228902333428,48.26990021702642
10,136,31.82209806982598,9.649041694935887,12.950143992750462,48.26990021702642
11,135,33.98189964710488,10.126318609343908,12.615504937210911,57.29288973525112
12,133,33.24040175195898,11.21922297121583,3.6867940209582137,48.282972298593776
13,131,38.59946538276219,7.559867680919044,21.09191706183107,48.282972298593776
14,131,38.26644825953514,8.166267402518402,21.108355788174233,48.282972298593776
15,135,38.27864618910294,9.57506946661646,21.337039519864053,48.282972298593776
16,135,40.71359599478754,7.445049219591148,21.575049982518593,48.282972298593776
17,129,42.58297211596209,7.526067822972177,21.31982739098293,48.282972298593776
18,132,43.628175759000094,8.482315841095208,12.466610511272478,48.40901301948914
19,137,42.610863234860545,8.294551973367161,12.620102646459536,48.282972298593776
20,133,40.03550602291384,9.453516466490159,21.150675220053145,48.282972298593776
21,138,42.871154495230684,7.1562599972823335,30.337039519864057,48.282972298593776
22,136,43.2270148462086,9.165554945217702,12.570654371045558,48.282972298593776
23,134,44.38442882613906,9.117925732416504,21.40528862039816,57.53193985886486
24,129,49.00054581904147,3.493517519110871,39.40901301948915,57.53193985886486
25,140,48.567940972115146,10.213473617916703,12.629361971872342,57.53193985886486
26,134,44.60236375867973,10.974649011909571,21.0572006248733,57.53193985886486
27,130,45.701208787988634,12.030268381940564,12.09463815194543,57.53193985886486
28,128,42.73289532900094,13.54302281405765,20.983842840301648,57.53193985886486
29,132,45.883345631287256,12.585857644555658,12.629361971872338,57.296217525343806
30,137,44.45454017998726,10.896798528112733,30.173999892619545,65.24306761075246
