gen,nevals,avg,std,min,max
0,25,-3.590229853961011,6.4969403140212245,-7.282073658093465,21.648141866523936
1,137,0.031548835169219844,8.815559427342764,-5.666426688112432,21.536168194974387
2,132,9.089770843740217,11.594458915315684,-5.476463551931512,29.959745288722587
3,142,15.650413807478282,6.4544797971134455,-4.7791234931115305,21.68679402095821
4,141,19.863919862132963,4.840827605987479,12.989364705903746,30.111122041667116
5,141,23.412445179178857,4.9222607679366694,12.982720163185073,30.566277996445763
6,135,24.448108893045045,4.773634064626548,12.982720163185073,30.566277996445763
7,138,24.806662682044845,4.240993664441201,21.31642023266132,30.63402398497815
8,133,25.543403334023587,7.612248247914168,-5.337538079701318,30.63402398497815
9,128,26.98699842526045,7.948152838197771,13.009567413221262,57.27641489804762
10,133,27.386113967298297,8.62328954153947,12.943754194651694,57.27641489804762
11,137,28.11566990639562,7.69701757862255,13.058357577390694,57.27641489804762
12,130,28.809769487465328,3.4641974656753365,21.747726571953372,30.686794020958217
13,134,30.980694622316815,8.847401502621803,21.59732261812772,66.1593583426266
14,138,30.971237963589324,3.918241581634021,21.912403664767616,48.25379680945984
15,128,29.228270172477632,4.069494719176217,13.109650871778246,30.676990020861595
16,139,30.654879141231085,0.040633303493870926,30.53616819497439,30.71173296930547
17,135,30.30459944034741,1.7198357412995324,21.882006187583244,30.71173296930547
18,139,29.59712697642512,2.8389406741605017,21.752975927839515,30.71173296930547
19,140,29.548206188816458,2.898979742083669,21.676990020861588,30.71173296930547
20,139,26.738538035212436,6.20673168646793,12.58389959779558,30.71173296930547
21,134,27.78143398330854,5.463094902709673,12.823850267426172,30.71173296930547
22,134,28.877235390469654,3.494048698717854,21.657665748035186,30.71173296930547
23,141,29.54353079825017,2.887996802900503,21.28957298262513,30.71173296930547
24,133,27.40203527221543,5.511917629305009,12.840944700785471,30.71173296930547
25,133,28.44155321093172,6.783874778731887,12.431655496238905,39.40901301948915
26,138,27.738701403012023,5.919105047425954,13.04417294239874,39.33703951986405
27,137,28.825113844981832,5.565269959581362,13.094725221561571,39.33703951986405
28,138,30.958060897432066,4.65184504974562,21.59732261812772,39.3266767328285
29,136,31.26841416523041,5.54859337168433,21.544678884642302,39.3266767328285
30,130,31.250617389764876,6.080880635443946,21.57065437104556,39.3266767328285
