1,2,3,4,5,6,7,8
3.30964054567594,-4.919980925828125,3.3832289023334283,86.50128546567005,88.25069565974174,86.04290899483962,-2.70805020110221,85.02539590051207
3.30964054567594,-4.919980925828125,3.3832289023334283,86.50128546567005,22.53224472101789,86.04290899483962,-2.70805020110221,85.02539590051207
3.30964054567594,-4.919980925828125,3.3832289023334283,86.50128546567005,43.532244721017896,86.04290899483962,-2.70805020110221,85.02539590051207
3.30964054567594,-4.919980925828125,3.3832289023334283,86.50128546567005,23.552244721017892,86.04290899483962,-2.70805020110221,85.02539590051207
3.30964054567594,-4.919980925828125,3.3832289023334283,86.50128546567005,24.872244721017893,86.04290899483962,-2.70805020110221,85.02539590051207
3.30964054567594,-4.919980925828125,3.3832289023334283,86.50128546567005,25.712244721017896,86.04290899483962,-2.70805020110221,85.02539590051207
3.30964054567594,-4.919980925828125,3.3832289023334283,86.50128546567005,33.572244721017896,86.04290899483962,-2.70805020110221,85.02539590051207
3.30964054567594,-4.919980925828125,3.3832289023334283,86.50128546567005,17.192244721017897,86.04290899483962,-2.70805020110221,85.02539590051207
3.30964054567594,-4.919980925828125,3.3832289023334283,86.50128546567005,89.73513097609465,86.04290899483962,-2.70805020110221,85.02539590051207
3.30964054567594,-4.919980925828125,3.3832289023334283,86.50128546567005,23.79224472101789,86.04290899483962,-2.70805020110221,85.02539590051207
