gen,nevals,avg,std,min,max
0,40,-0.7782710823264457,7.883537228631714,-7.253470382684528,21.482547103535296
1,152,5.932640291497924,9.102542821664352,-5.3706380281276624,21.482547103535296
2,142,15.634118125098258,6.303906981540449,3.0312924400146333,30.10835578817423
3,142,21.442648334466583,8.758150250197852,13.009567413221262,39.22544845445559
4,147,23.540366082383052,8.076157445989827,13.009567413221262,39.22544845445559
5,150,27.886141514203224,7.36332884263997,12.747726571953372,47.875316609105795
6,141,31.898825988375517,7.912809401844749,12.701682633451965,48.24425778641309
7,143,34.14432731697576,8.159965231109464,21.447040415078384,48.24425778641309
8,148,36.87343485625962,7.1575361045532135,21.575049982518596,48.24425778641309
9,146,40.1730801430034,6.211061301481238,30.237948617219818,56.90192571783376
10,143,41.65989920495488,5.945448397957083,30.21925648420767,56.90192571783376
11,149,43.04258075440784,7.860012811999194,30.26020708782077,56.90192571783376
12,146,45.00681385432126,8.505182940569023,21.427845967822236,56.90192571783376
13,147,46.10671182351991,8.945274731250423,21.657665748035186,56.90192571783376
14,146,43.18554512663892,8.834642376050304,30.11389596854984,56.90192571783376
15,135,48.281889359125806,7.54676829646413,29.879702581049045,56.90192571783376
16,142,48.50162310308002,8.15194414093562,21.37598249381266,56.90417543756777
17,145,49.1536814690091,9.331440923022894,21.37959913428285,56.90417543756777
18,135,50.725933046871624,8.669566924739055,30.19788162462294,56.90417543756777
19,137,50.982959676439116,8.874742766537087,21.801502968734173,56.90417543756777
20,142,51.60362346988025,9.65121754749767,21.361645330666256,56.90417543756777
21,145,52.47372970014612,8.414964603030368,21.478539082137754,56.90417543756777
22,144,55.80072946543773,3.518408734507164,39.286267194490634,56.90417543756777
23,148,54.46502916075974,6.252906978723156,30.588353948144963,56.90417543756777
24,147,53.58831690356415,6.753321984677594,30.35455310235676,56.90417543756777
25,149,54.468132816882346,6.2440191698817795,30.50693855665945,56.90417543756777
26,139,53.58492958525373,7.2997637086990945,30.47454706086822,56.90417543756777
27,142,55.79176087712658,2.9379546172991264,47.892977112257746,56.90417543756777
28,135,56.24341129681271,3.035459221179695,39.35455310235676,56.90417543756778
29,144,55.80004675843359,4.90473293287323,30.570654371045563,56.90417543756778
30,148,54.45889979736155,6.878242503636721,30.12506926914797,56.90417543756778
