gen,nevals,avg,std,min,max
0,40,-5.202606554069911,2.970417091671057,-7.282073658093465,13.009567413221266
1,151,1.3349605340667687,8.9226243846953,-5.497168225293202,29.500212959344147
2,147,6.453542480765114,8.255795982021223,-5.17614973257383,13.009567413221266
3,146,12.988888927828167,2.0419274044100004,3.466610511272478,21.711732969305466
4,146,13.871267857501437,2.574303278025644,13.009567413221262,21.742504627972217
5,145,14.506306670589264,3.242085157128975,13.009567413221266,21.795993312923205
6,139,15.835190327848517,4.059936048214489,13.009567413221266,21.882006187583244
7,143,18.045570602220696,4.311702471749527,13.009567413221262,21.918595635015535
8,147,20.699398670893185,2.9140593316006895,12.648141866523932,21.918595635015535
9,149,22.0670601546421,1.3676320300008387,21.727000441436253,30.60183729848225
10,145,21.868137605577164,1.9667134973854878,13.016393378291664,30.60183729848225
11,149,22.766266138736867,2.622857793370083,21.785064242391016,30.701682633451963
12,141,22.339262867982548,1.9192451576539238,21.768891383145412,30.701682633451963
13,135,22.149676093633758,1.3704118531968232,21.829516004961853,30.701682633451963
14,149,22.138427755323892,2.3840147584857254,13.058357577390694,30.701682633451963
15,138,22.80267503356551,3.8480779584991254,12.657665748035189,30.706695175275506
16,146,23.22657903867259,5.04248703820588,4.195978955266742,30.706695175275506
17,141,24.572685386630905,4.001261384043831,21.716796271262012,30.706695175275506
18,143,25.43538990744002,4.691888253158641,13.147969736080382,30.701682633451963
19,149,26.102886516593923,4.318587374080156,21.711732969305466,30.701682633451963
20,137,27.139955291277147,5.092721222107146,13.009567413221262,30.701682633451963
21,144,27.79686088044741,4.521471744242382,13.10216020004909,30.648141866523936
22,140,28.432258009089686,4.714456943712401,13.016393378291664,30.667281206734632
23,150,29.08698536836989,4.357920192258795,13.009567413221262,30.667281206734636
24,153,28.439767748111485,4.28836904537821,13.009567413221262,30.68188000615578
25,146,27.564181178209395,5.750004596592849,4.195978955266744,30.681880006155783
26,147,29.548333427788315,2.8895477028107277,21.706695175275506,30.681880006155783
27,147,29.77677961393531,2.6347463742341337,21.676990020861595,30.681880006155787
28,140,30.001253221187074,2.3089518913468376,21.676990020861595,30.711732969305466
29,144,30.002157152608902,2.3079804658831358,21.67699002086159,30.711732969305466
30,146,29.786802598028977,2.6412894901264736,21.716796271262012,30.711732969305466
