gen,nevals,avg,std,min,max
0,40,-3.2350353507483405,5.924677500914005,-7.253470382684528,13.220876506888468
1,146,0.0049991644882577905,7.787657289694083,-5.605802066295997,21.648141866523932
2,141,8.367010220144715,9.133144167717997,-5.288267030694535,21.812614194159245
3,143,14.278192711508405,5.487433742853683,-5.017279836814924,31.009567413221262
4,135,17.628453176551663,5.181284632507951,12.823850267426172,30.63402398497815
5,146,20.279857863163784,5.138222373104767,13.009567413221262,30.63402398497815
6,142,21.411333476299113,4.758245362677008,13.009567413221262,30.63402398497815
7,141,22.69309524257809,5.134136023607078,12.478539082137754,30.63402398497815
8,145,22.92962198577026,4.460375644556433,13.009567413221262,30.61550493721091
9,141,24.272652729322303,4.353587040679252,13.009567413221262,30.61550493721091
10,144,25.55557689598995,5.139702634393708,13.009567413221262,30.61550493721091
11,142,28.175207535519224,4.399927497780241,12.752975927839517,30.676990020861588
12,147,28.836669407916286,3.5068560360232595,21.49061166337202,30.676990020861588
13,142,29.711741946316362,2.660840132913378,21.498741789455273,30.676990020861588
14,140,29.71256178842517,3.8748708955844893,12.752975927839517,30.676990020861588
15,145,29.9409919742591,3.1159660450557536,12.575049982518598,30.676990020861588
16,152,29.94915381718075,3.051598548678552,13.009567413221262,30.676990020861588
17,146,29.47953418686098,4.100870666197312,12.686794020958214,30.676990020861588
18,147,29.932457058337967,3.0832491030643467,12.727000441436255,30.681880006155787
19,147,29.929156025729384,2.3927225229607343,21.470570912488576,30.667281206734636
20,143,30.395221359574066,1.3868265767827754,21.737309811095116,30.64341372532799
21,137,30.618091124657667,0.054123909031771875,30.358092929061886,30.672123831210424
22,148,29.963820278634728,2.360572593211583,21.652892469282534,30.652892469282534
23,145,30.412275579912073,1.397238865655718,21.68679402095821,30.652892469282534
24,147,30.414738410451918,1.3483570638636084,21.996053694054545,30.696695091940924
25,145,30.20003774110109,2.7632381926808307,12.943754194651694,30.696695091940924
26,140,30.1876298947959,1.926255664747653,21.681880006155787,30.652892469282534
27,150,29.751203490683146,2.65761488317958,21.648141866523936,30.652892469282534
28,142,30.194336357308792,1.9494258550920591,21.662461920298682,30.652892469282534
29,137,29.75674480822654,2.660433146210111,21.662461920298682,30.652892469282534
30,148,30.413822950566562,1.3968714558040243,21.691732302598794,30.652892469282534
