gen,nevals,avg,std,min,max
0,40,-0.48106185824391223,8.958369960035458,-7.253470382684528,21.61550493721091
1,146,10.234500516784998,10.098716547197993,-5.7776523232226555,47.65787858127885
2,146,17.769901971085204,8.193493389981047,3.9310957977797685,47.65787858127885
3,139,25.15822648004831,11.931618254557415,12.882006187583245,47.65787858127885
4,141,27.50652914901305,11.326179960792665,12.882006187583245,47.6508610086202
5,146,32.66256595929877,11.498291928588548,12.416503691218299,56.14670090681392
6,148,45.53915808343041,13.269133048843736,21.747726571953372,74.42353043095176
7,141,55.021278869829054,9.646704512191448,29.426319833039358,74.42353043095176
8,142,60.617955323707136,10.434142551986168,38.208778537273815,83.9589942592783
9,138,62.38588089932894,9.897167488805284,38.476437693850485,83.9589942592783
10,146,62.90539049366286,9.618941096986122,29.614805601002274,83.9589942592783
11,146,65.60581054902443,8.926419307790827,47.48528730912747,83.9589942592783
12,145,68.81226822695274,9.681500091291765,47.47790720182985,83.9589942592783
13,148,69.08046719143951,11.619854371741342,38.417974861107176,83.9589942592783
14,143,68.00568867363602,12.223830133136374,47.216674799396046,83.9589942592783
15,144,70.02869895832188,11.79685639696294,47.48380692395703,83.9589942592783
16,151,71.9820577315667,12.97198686819182,47.616493365115986,83.9589942592783
17,145,76.76641861513379,11.332186571104636,38.58163506406379,83.9589942592783
18,143,78.87801895327095,10.02878251837458,47.64911428328526,83.9589942592783
19,145,82.30625381514818,7.32730353534029,38.45321458923948,83.9589942592783
20,137,83.72069209829776,1.511144539911991,74.28461661366532,84.10128546567005
21,146,83.9625515394381,0.02221520747765376,83.9589942592783,84.10128546567005
22,137,83.9625515394381,0.02221520747765376,83.9589942592783,84.10128546567005
23,145,82.36614532061098,7.031296427803137,47.54637500110731,84.10128546567005
24,147,83.49500466706134,2.9204833406083988,65.25711936420808,84.10128546567005
25,143,81.64437243134482,7.076833746922471,56.4793788724413,83.9589942592783
26,142,82.14278317229704,8.165725525285753,38.68464199847767,83.9589942592783
27,138,83.96301384106836,0.025102280233274196,83.9589942592783,84.11977753088038
28,143,83.9589942592783,0.0,83.9589942592783,83.9589942592783
29,140,83.9589942592783,0.0,83.9589942592783,83.9589942592783
30,140,83.9589942592783,0.0,83.9589942592783,83.9589942592783
